oracle Database name       :  FSPRD
Oracle SID                 :  FSPRD3
Archive Execution-From Date:  01-May-2023
Archive Execution-To Date  :  01-Mar-2024
Archive Year               :  1995_2000
Archive Environment        :  FS
 
=> Batch Numbers check.

107 rows created.


Commit complete.

=> NLS DataBase Parameters Check.

3 rows created.


Commit complete.

=> TimeZone Check.

  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_19.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_20.dmp
  /backup/data_arch/PRCS_XX/FS/PRCS_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_21.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 02:21:02 2025 elapsed 0 00:01:06

TEMPLATE_NAME:  PRCS_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-PRCS_XX successfully Exported, started at  Fri Dec 12 02:19:56 EST 2025 and finished at Fri Dec 12 02:21:07 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PRCS_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PRMGT_XX
#########################################################################################
 
=> ( 1 ) GM_BUDHDRXX_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) GM_BUD_HDR_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) GM_BUD_LNSM_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 4 ) GM_BUD_PERD_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 5 ) GM_OPDTTMXX_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 6 ) GM_OPTYDTTM_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 7 ) GM_PMDTRSC_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 8 ) GM_PROPCHXX_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 9 ) GM_PROPCMMT_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 10 ) GM_PROPOSAL_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

9 rows created.


Commit complete.

=> ( 11 ) GM_PROPRJXX_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 12 ) GM_PROP_PRJ_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 13 ) GM_PROP_XX_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 02:21:12 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=PRMGT_XX_FS dumpfile=PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_GM_BUDHDRXX_HXX QUERY=SYSADM.PS_GM_BUDHDRXX_HXX:"WHERE PSARCH_ID='PRMGT_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_GM_BUD_HDR_HXX QUERY=SYSADM.PS_GM_BUD_HDR_HXX:"WHERE PSARCH_ID='PRMGT_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_GM_BUD_LNSM_HXX QUERY=SYSADM.PS_GM_BUD_LNSM_HXX:"WHERE PSARCH_ID='PRMGT_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_GM_BUD_PERD_HXX QUERY=SYSADM.PS_GM_BUD_PERD_HXX:"WHERE PSARCH_ID='PRMGT_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_GM_OPDTTMXX_HXX QUERY=SYSADM.PS_GM_OPDTTMXX_HXX:"WHERE PSARCH_ID='PRMGT_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_GM_OPTYDTTM_HXX QUERY=SYSADM.PS_GM_OPTYDTTM_HXX:"WHERE PSARCH_ID='PRMGT_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_GM_PMDTRSC_HXX QUERY=SYSADM.PS_GM_PMDTRSC_
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_GM_PROPOSAL_HXX"               13.10 KB       0 rows
. . exported "SYSADM"."PS_GM_OPTYDTTM_HXX"               7.960 KB       0 rows
. . exported "SYSADM"."PS_GM_PROP_XX_HXX"                6.664 KB       0 rows
. . exported "SYSADM"."PS_GM_BUD_LNSM_HXX"               6.757 KB       0 rows
. . exported "SYSADM"."PS_GM_PROP_PRJ_HXX"               6.343 KB       0 rows
. . exported "SYSADM"."PS_GM_BUD_HDR_HXX"                6.343 KB       0 rows
. . exported "SYSADM"."PS_GM_BUD_PERD_HXX"               6.195 KB       0 rows
. . exported "SYSADM"."PS_GM_PROPRJXX_HXX"               5.546 KB       0 rows
. . exported "SYSADM"."PS_GM_OPDTTMXX_HXX"               5.539 KB       0 rows
. . exported "SYSADM"."PS_GM_PMDTRSC_HXX"                5.539 KB       0 rows
. . exported "SYSADM"."PS_GM_BUDHDRXX_HXX"                5.25 KB       0 rows
. . exported "SYSADM"."PS_GM_PROPCHXX_HXX"               5.218 KB       0 rows
. . exported "SYSADM"."PS_GM_PROPCMMT_HXX"                   0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/PRMGT_XX/FS/PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/PRMGT_XX/FS/PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/PRMGT_XX/FS/PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/PRMGT_XX/FS/PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/PRMGT_XX/FS/PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/PRMGT_XX/FS/PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/PRMGT_XX/FS/PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/PRMGT_XX/FS/PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/PRMGT_XX/FS/PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
  /backup/data_arch/PRMGT_XX/FS/PRMGT_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_10.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 02:22:04 2025 elapsed 0 00:00:52

TEMPLATE_NAME:  PRMGT_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-PRMGT_XX successfully Exported, started at  Fri Dec 12 02:21:12 EST 2025 and finished at Fri Dec 12 02:22:10 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PRMGT_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PSHDR_XX
#########################################################################################
 
=> ( 1 ) TE_EMP_HDR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) TE_EMP_OBU_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) TE_EMP_UP_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 02:22:11 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=PSHDR_XX_FS dumpfile=PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_TE_EMP_HDR_H_XX QUERY=SYSADM.PS_TE_EMP_HDR_H_XX:"WHERE PSARCH_ID='PSHDR_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_TE_EMP_OBU_H_XX QUERY=SYSADM.PS_TE_EMP_OBU_H_XX:"WHERE PSARCH_ID='PSHDR_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_TE_EMP_UP_H_XX QUERY=SYSADM.PS_TE_EMP_UP_H_XX:"WHERE PSARCH_ID='PSHDR_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_TE_EMP_HDR_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_TE_EMP_OBU_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_TE_EMP_UP_H_XX"                    0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/PSHDR_XX/FS/PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/PSHDR_XX/FS/PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/PSHDR_XX/FS/PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/PSHDR_XX/FS/PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/PSHDR_XX/FS/PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/PSHDR_XX/FS/PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/PSHDR_XX/FS/PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/PSHDR_XX/FS/PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/PSHDR_XX/FS/PSHDR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 02:23:04 2025 elapsed 0 00:00:53

TEMPLATE_NAME:  PSHDR_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-PSHDR_XX successfully Exported, started at  Fri Dec 12 02:22:11 EST 2025 and finished at Fri Dec 12 02:23:10 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PSHDR_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PSPDA_XX
#########################################################################################
 
=> ( 1 ) BEN_PRGPRTC_HXX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) COMPNSTION_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) EMAILADRS_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 4 ) EMPLOYMENT_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 5 ) JOB_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

6 rows created.


Commit complete.

=> ( 6 ) JOB_XX_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 7 ) PERSDATAEF_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

3 rows created.


Commit complete.

=> ( 8 ) PERSONALDA_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

3 rows created.


Commit complete.

=> ( 9 ) PERSONALPH_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 10 ) PERS_NID_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 02:23:14 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=PSPDA_XX_FS dumpfile=PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_BEN_PRGPRTC_HXX QUERY=SYSADM.PS_BEN_PRGPRTC_HXX:"WHERE PSARCH_ID='PSPDA_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_COMPNSTION_H_XX QUERY=SYSADM.PS_COMPNSTION_H_XX:"WHERE PSARCH_ID='PSPDA_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_EMAILADRS_H_XX QUERY=SYSADM.PS_EMAILADRS_H_XX:"WHERE PSARCH_ID='PSPDA_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_EMPLOYMENT_H_XX QUERY=SYSADM.PS_EMPLOYMENT_H_XX:"WHERE PSARCH_ID='PSPDA_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_JOB_H_XX QUERY=SYSADM.PS_JOB_H_XX:"WHERE PSARCH_ID='PSPDA_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_JOB_XX_H_XX QUERY=SYSADM.PS_JOB_XX_H_XX:"WHERE PSARCH_ID='PSPDA_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_PERSDATAEF_H_XX QUERY=SYSADM.PS_PERSDATAEF_H_XX:"WHERE PSARCH_ID
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_BEN_PRGPRTC_HXX"                   0 KB       0 rows
. . exported "SYSADM"."PS_COMPNSTION_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_EMAILADRS_H_XX"                    0 KB       0 rows
. . exported "SYSADM"."PS_EMPLOYMENT_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_JOB_H_XX"                          0 KB       0 rows
. . exported "SYSADM"."PS_JOB_XX_H_XX"                       0 KB       0 rows
. . exported "SYSADM"."PS_PERSDATAEF_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_PERSONALDA_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_PERSONALPH_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_PERS_NID_H_XX"                     0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_05" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_05 is:
  /backup/data_arch/PSPDA_XX/FS/PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_01.dmp
  /backup/data_arch/PSPDA_XX/FS/PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_02.dmp
  /backup/data_arch/PSPDA_XX/FS/PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_03.dmp
  /backup/data_arch/PSPDA_XX/FS/PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_04.dmp
  /backup/data_arch/PSPDA_XX/FS/PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_05.dmp
  /backup/data_arch/PSPDA_XX/FS/PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_06.dmp
  /backup/data_arch/PSPDA_XX/FS/PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_07.dmp
  /backup/data_arch/PSPDA_XX/FS/PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_08.dmp
  /backup/data_arch/PSPDA_XX/FS/PSPDA_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_05" successfully completed at Fri Dec 12 02:24:05 2025 elapsed 0 00:00:50

TEMPLATE_NAME:  PSPDA_XX
Error Count:  0
CURRENT DATE:  2025/12/12
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template FSPRD-PSPDA_XX successfully Exported, started at  Fri Dec 12 02:23:14 EST 2025 and finished at Fri Dec 12 02:24:09 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : PSPDA_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : PSPUR_XX
#########################################################################################
 
=> ( 1 ) PURGEDATA_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Fri Dec 12 02:24:09 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_05":  userid="/******** AS SYSDBA" directory=PSPUR_XX_FS dumpfile=PSPUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS_%U.dmp logfile=PSPUR_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_FS.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_PURGEDATA_H_XX QUERY=SYSADM.PS_PURGEDATA_H_XX:"WHERE PSARCH_ID='PSPUR_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
