oracle Database name       :  HRPRD
  /backup/data_arch/BSCK8_XX/HR/BSCK8_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/BSCK8_XX/HR/BSCK8_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/BSCK8_XX/HR/BSCK8_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/BSCK8_XX/HR/BSCK8_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/BSCK8_XX/HR/BSCK8_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/BSCK8_XX/HR/BSCK8_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/BSCK8_XX/HR/BSCK8_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/BSCK8_XX/HR/BSCK8_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/BSCK8_XX/HR/BSCK8_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Thu Dec 11 23:26:36 2025 elapsed 0 00:00:27

TEMPLATE_NAME:  BSCK8_XX
Error Count:  0
CURRENT DATE:  2025/12/11
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-BSCK8_XX successfully Exported, started at  Thu Dec 11 23:26:08 EST 2025 and finished at Thu Dec 11 23:26:41 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : BSCK8_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : BSCK9_XX
#########################################################################################
 
=> ( 1 ) SCK_MN1_HR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) SCK_MN1_P_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Thu Dec 11 23:26:42 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=BSCK9_XX_HR dumpfile=BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_SCK_MN1_HR_H_XX QUERY=SYSADM.PS_SCK_MN1_HR_H_XX:"WHERE PSARCH_ID='BSCK9_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_SCK_MN1_P_H_XX QUERY=SYSADM.PS_SCK_MN1_P_H_XX:"WHERE PSARCH_ID='BSCK9_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_SCK_MN1_HR_H_XX"                   0 KB       0 rows
. . exported "SYSADM"."PS_SCK_MN1_P_H_XX"                    0 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/BSCK9_XX/HR/BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/BSCK9_XX/HR/BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/BSCK9_XX/HR/BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/BSCK9_XX/HR/BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/BSCK9_XX/HR/BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/BSCK9_XX/HR/BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/BSCK9_XX/HR/BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/BSCK9_XX/HR/BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/BSCK9_XX/HR/BSCK9_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Thu Dec 11 23:27:07 2025 elapsed 0 00:00:25

TEMPLATE_NAME:  BSCK9_XX
Error Count:  0
CURRENT DATE:  2025/12/11
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-BSCK9_XX successfully Exported, started at  Thu Dec 11 23:26:41 EST 2025 and finished at Thu Dec 11 23:27:09 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : BSCK9_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : BSCK_XX
#########################################################################################
 
=> ( 1 ) BEN_SICKHR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) BEN_SICK_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Thu Dec 11 23:27:09 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=BSCK_XX_HR dumpfile=BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_BEN_SICKHR_H_XX QUERY=SYSADM.PS_BEN_SICKHR_H_XX:"WHERE PSARCH_ID='BSCK_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_BEN_SICK_H_XX QUERY=SYSADM.PS_BEN_SICK_H_XX:"WHERE PSARCH_ID='BSCK_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
Processing object type TABLE_EXPORT/TABLE/TABLE
. . exported "SYSADM"."PS_BEN_SICKHR_H_XX"               5.390 KB       0 rows
. . exported "SYSADM"."PS_BEN_SICK_H_XX"                 5.492 KB       0 rows
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/BSCK_XX/HR/BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/BSCK_XX/HR/BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/BSCK_XX/HR/BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/BSCK_XX/HR/BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/BSCK_XX/HR/BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/BSCK_XX/HR/BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/BSCK_XX/HR/BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/BSCK_XX/HR/BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/BSCK_XX/HR/BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
  /backup/data_arch/BSCK_XX/HR/BSCK_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_10.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Thu Dec 11 23:27:35 2025 elapsed 0 00:00:25

TEMPLATE_NAME:  BSCK_XX
Error Count:  0
CURRENT DATE:  2025/12/11
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-BSCK_XX successfully Exported, started at  Thu Dec 11 23:27:09 EST 2025 and finished at Thu Dec 11 23:27:37 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : BSCK_XX
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : CONTRCTS
#########################################################################################
 
=> ( 1 ) CABLLPLNXX_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) CA_BILLPLN_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) CA_BPLINES_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 4 ) CA_CNTRHDR_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

4 rows created.


Commit complete.

=> ( 5 ) CA_DETAIL_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

2 rows created.


Commit complete.

=> ( 6 ) CA_DT_PROJ_H_XX : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Thu Dec 11 23:27:39 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=CONTRCTS_HR dumpfile=CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_CABLLPLNXX_H_XX QUERY=SYSADM.PS_CABLLPLNXX_H_XX:"WHERE PSARCH_ID='CONTRCTS' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_CA_BILLPLN_H_XX QUERY=SYSADM.PS_CA_BILLPLN_H_XX:"WHERE PSARCH_ID='CONTRCTS' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_CA_BPLINES_H_XX QUERY=SYSADM.PS_CA_BPLINES_H_XX:"WHERE PSARCH_ID='CONTRCTS' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_CA_CNTRHDR_H_XX QUERY=SYSADM.PS_CA_CNTRHDR_H_XX:"WHERE PSARCH_ID='CONTRCTS' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_CA_DETAIL_H_XX QUERY=SYSADM.PS_CA_DETAIL_H_XX:"WHERE PSARCH_ID='CONTRCTS' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_CA_DT_PROJ_H_XX QUERY=SYSADM.PS_CA_DT_PROJ_H_XX:"WHERE PSARCH_ID='CONTRCTS' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
. . exported "SYSADM"."PS_CA_DT_PROJ_H_XX"               5.945 KB       4 rows
Processing object type TABLE_EXPORT/TABLE/TABLE
. . exported "SYSADM"."PS_CA_DETAIL_H_XX"                10.46 KB       2 rows
. . exported "SYSADM"."PS_CA_BILLPLN_H_XX"               7.851 KB       2 rows
. . exported "SYSADM"."PS_CA_CNTRHDR_H_XX"                8.75 KB       2 rows
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
. . exported "SYSADM"."PS_CA_BPLINES_H_XX"               6.882 KB       1 rows
. . exported "SYSADM"."PS_CABLLPLNXX_H_XX"               5.820 KB       2 rows
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/CONTRCTS/HR/CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/CONTRCTS/HR/CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/CONTRCTS/HR/CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/CONTRCTS/HR/CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/CONTRCTS/HR/CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/CONTRCTS/HR/CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/CONTRCTS/HR/CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/CONTRCTS/HR/CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/CONTRCTS/HR/CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
  /backup/data_arch/CONTRCTS/HR/CONTRCTS_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_10.dmp
Job "SYS"."SYS_EXPORT_TABLE_03" successfully completed at Thu Dec 11 23:28:03 2025 elapsed 0 00:00:23

TEMPLATE_NAME:  CONTRCTS
Error Count:  0
CURRENT DATE:  2025/12/11
Insert Data into PS_DATAMIN_EXPF_XX.

1 row created.


Commit complete.

Successful Export: Insert Done.
Template HRPRD-CONTRCTS successfully Exported, started at  Thu Dec 11 23:27:39 EST 2025 and finished at Thu Dec 11 23:28:07 EST 2025
----------------------------------------------------------------------------------------
Finished export of Template : CONTRCTS
----------------------------------------------------------------------------------------
#########################################################################################
Beginning export of Template : EEBAL_XX
#########################################################################################
 
=> ( 1 ) CHECK_YTD_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 2 ) DEDUCTION_BAL_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 3 ) EARNINGS_BAL_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.

=> ( 4 ) TAX_BALANCE_H : Get History Record Counts

1 row created.


Commit complete.

..Get TableSpace, Index & Index TableSpace

1 row created.


Commit complete.


Export: Release 19.0.0.0.0 - Production on Thu Dec 11 23:29:46 2025
Version 19.27.0.0.0

Copyright (c) 1982, 2019, Oracle and/or its affiliates.  All rights reserved.

Connected to: Oracle Database 19c Enterprise Edition Release 19.0.0.0.0 - Production
FLASHBACK automatically enabled to preserve database integrity.
Starting "SYS"."SYS_EXPORT_TABLE_03":  userid="/******** AS SYSDBA" directory=EEBAL_XX_HR dumpfile=EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_%U.dmp logfile=EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR.log parallel=18 EXCLUDE=statistics EXCLUDE=TRIGGER ENCRYPTION=ALL ENCRYPTION_MODE=DUAL ENCRYPTION_ALGORITHM=AES256 ENCRYPTION_PASSWORD=******** FILESIZE=10G COMPRESSION=ALL TABLES=SYSADM.PS_CHECK_YTD_H QUERY=SYSADM.PS_CHECK_YTD_H:"WHERE PSARCH_ID='EEBAL_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_DEDUCTION_BAL_H QUERY=SYSADM.PS_DEDUCTION_BAL_H:"WHERE PSARCH_ID='EEBAL_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_EARNINGS_BAL_H QUERY=SYSADM.PS_EARNINGS_BAL_H:"WHERE PSARCH_ID='EEBAL_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" TABLES=SYSADM.PS_TAX_BALANCE_H QUERY=SYSADM.PS_TAX_BALANCE_H:"WHERE PSARCH_ID='EEBAL_XX' AND PSARCH_BATCHNUM||PSARCH_ID IN (SELECT PSARCH_BATCHNUM||PSARCH_ID FROM SYSADM.PSARCHBATCH WHERE PSARCH_DTTM >= '01-May-2023' AND PSARCH_DTTM < '01-Mar-2024')" 
Processing object type TABLE_EXPORT/TABLE/PROCACT_INSTANCE
Processing object type TABLE_EXPORT/TABLE/TABLE_DATA
Processing object type TABLE_EXPORT/TABLE/TABLE
Processing object type TABLE_EXPORT/TABLE/GRANT/OWNER_GRANT/OBJECT_GRANT
Processing object type TABLE_EXPORT/TABLE/INDEX/INDEX
. . exported "SYSADM"."PS_EARNINGS_BAL_H"                111.1 MB 8564349 rows
. . exported "SYSADM"."PS_TAX_BALANCE_H"                 219.4 MB 13119254 rows
. . exported "SYSADM"."PS_CHECK_YTD_H"                   27.29 MB 2090896 rows
. . exported "SYSADM"."PS_DEDUCTION_BAL_H"               11.29 MB 1186095 rows
Master table "SYS"."SYS_EXPORT_TABLE_03" successfully loaded/unloaded
******************************************************************************
Dump file set for SYS.SYS_EXPORT_TABLE_03 is:
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_01.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_02.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_03.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_04.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_05.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_06.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_07.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_08.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_09.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_10.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_11.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_12.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_13.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_14.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_15.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_16.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_17.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_18.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_19.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_20.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_21.dmp
  /backup/data_arch/EEBAL_XX/HR/EEBAL_XX_11-12-2025_1995_2000_01-May-2023_01-Mar-2024_HR_22.dmp
